Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01313","Plantains and cooking bananas","2020","2020","kg/ha","11916","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01313","Plantains and cooking bananas","2021","2021","kg/ha","9955.8","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01313","Plantains and cooking bananas","2022","2022","kg/ha","11298.3","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01313","Plantains and cooking bananas","2023","2023","kg/ha","11344.6","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01313","Plantains and cooking bananas","2024","2024","kg/ha","11407.5","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01321","Pomelos and grapefruits","2020","2020","kg/ha","8415.8","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01321","Pomelos and grapefruits","2021","2021","kg/ha","7982.7","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01321","Pomelos and grapefruits","2022","2022","kg/ha","8215.9","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01321","Pomelos and grapefruits","2023","2023","kg/ha","8199.7","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01321","Pomelos and grapefruits","2024","2024","kg/ha","8130.7","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01510","Potatoes","2020","2020","kg/ha","17347.5","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01510","Potatoes","2021","2021","kg/ha","27072.4","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01510","Potatoes","2022","2022","kg/ha","26251.8","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01510","Potatoes","2023","2023","kg/ha","26183","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01510","Potatoes","2024","2024","kg/ha","27548.4","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02951.01","Raw hides and skins of cattle","2020","2020","kg/An","38","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02951.01","Raw hides and skins of cattle","2021","2021","kg/An","38","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02951.01","Raw hides and skins of cattle","2022","2022","kg/An","38","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02951.01","Raw hides and skins of cattle","2023","2023","kg/An","38","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02951.01","Raw hides and skins of cattle","2024","2024","kg/An","38","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02954","Raw hides and skins of goats or kids","2020","2020","kg/An","3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02954","Raw hides and skins of goats or kids","2021","2021","kg/An","3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02954","Raw hides and skins of goats or kids","2022","2022","kg/An","3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02954","Raw hides and skins of goats or kids","2023","2023","kg/An","3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02954","Raw hides and skins of goats or kids","2024","2024","kg/An","3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02953","Raw hides and skins of sheep or lambs","2020","2020","kg/An","3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02953","Raw hides and skins of sheep or lambs","2021","2021","kg/An","3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02953","Raw hides and skins of sheep or lambs","2022","2022","kg/An","3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02953","Raw hides and skins of sheep or lambs","2023","2023","kg/An","3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02953","Raw hides and skins of sheep or lambs","2024","2024","kg/An","3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2020","2020","kg/An","6576","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2021","2021","kg/An","5870","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2022","2022","kg/An","5837","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2023","2023","kg/An","5893","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02211","Raw milk of cattle","2024","2024","kg/An","5239","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02292","Raw milk of goats","2020","2020","kg/An","254","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02292","Raw milk of goats","2021","2021","kg/An","246","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02292","Raw milk of goats","2022","2022","kg/An","259","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02292","Raw milk of goats","2023","2023","kg/An","252","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5417","Yield/Carcass Weight","02292","Raw milk of goats","2024","2024","kg/An","252","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","0113","Rice","2020","2020","kg/ha","3670.1","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","0113","Rice","2021","2021","kg/ha","4581.2","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","0113","Rice","2022","2022","kg/ha","4384.1","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","0113","Rice","2023","2023","kg/ha","5131","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","0113","Rice","2024","2024","kg/ha","4355.9","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01921.01","Seed cotton, unginned","2020","2020","kg/ha","809.4","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01921.01","Seed cotton, unginned","2021","2021","kg/ha","803.3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01921.01","Seed cotton, unginned","2022","2022","kg/ha","785.2","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01921.01","Seed cotton, unginned","2023","2023","kg/ha","785.1","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01921.01","Seed cotton, unginned","2024","2024","kg/ha","785.1","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01444","Sesame seed","2020","2020","kg/ha","595.8","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01444","Sesame seed","2021","2021","kg/ha","594.8","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01444","Sesame seed","2022","2022","kg/ha","593.3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01444","Sesame seed","2023","2023","kg/ha","583.7","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01444","Sesame seed","2024","2024","kg/ha","590.6","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01215","Spinach","2020","2020","kg/ha","5228.2","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01215","Spinach","2021","2021","kg/ha","5373","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01215","Spinach","2022","2022","kg/ha","5397.6","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01215","Spinach","2023","2023","kg/ha","5427.4","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01215","Spinach","2024","2024","kg/ha","5399.3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01354","Strawberries","2020","2020","kg/ha","30414","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01354","Strawberries","2021","2021","kg/ha","28258.8","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01354","Strawberries","2022","2022","kg/ha","30553.2","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01354","Strawberries","2023","2023","kg/ha","30597.1","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01354","Strawberries","2024","2024","kg/ha","30641","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01802","Sugar cane","2020","2020","kg/ha","74648.9","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01802","Sugar cane","2021","2021","kg/ha","65850.5","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01802","Sugar cane","2022","2022","kg/ha","65142.9","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01802","Sugar cane","2023","2023","kg/ha","58094.7","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01802","Sugar cane","2024","2024","kg/ha","70998.4","A","Official figure",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01530","Sweet potatoes","2020","2020","kg/ha","2984.3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01530","Sweet potatoes","2021","2021","kg/ha","2983.5","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01530","Sweet potatoes","2022","2022","kg/ha","2978.4","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01530","Sweet potatoes","2023","2023","kg/ha","2978.8","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01530","Sweet potatoes","2024","2024","kg/ha","2979.1","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01234","Tomatoes","2020","2020","kg/ha","47565.9","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01234","Tomatoes","2021","2021","kg/ha","52154.9","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01234","Tomatoes","2022","2022","kg/ha","54718.4","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01234","Tomatoes","2023","2023","kg/ha","53407.3","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01234","Tomatoes","2024","2024","kg/ha","54054.2","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01970","Unmanufactured tobacco","2020","2020","kg/ha","2473.7","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01970","Unmanufactured tobacco","2021","2021","kg/ha","2102.4","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01970","Unmanufactured tobacco","2022","2022","kg/ha","2136.5","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01970","Unmanufactured tobacco","2023","2023","kg/ha","2237.5","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01970","Unmanufactured tobacco","2024","2024","kg/ha","2158.8","E","Estimated value",""
"QCL","Crops and livestock products","188","Costa Rica","5412","Yield","01221","Watermelons","2020","2020","kg/ha","32393.8","A","Official figure",""
